year,series,commodity,value,unit,source,method
1957,real_price_softs,cottonseed,101.91,index_1900=100,jacks2019,observed
1958,real_price_softs,cottonseed,85.02,index_1900=100,jacks2019,observed
1959,real_price_softs,cottonseed,74.7,index_1900=100,jacks2019,observed
1960,real_price_softs,cottonseed,114.85,index_1900=100,jacks2019,observed
1961,real_price_softs,cottonseed,95.88,index_1900=100,jacks2019,observed
1962,real_price_softs,cottonseed,88.86,index_1900=100,jacks2019,observed
1963,real_price_softs,cottonseed,92.95,index_1900=100,jacks2019,observed
1964,real_price_softs,cottonseed,85.21,index_1900=100,jacks2019,observed
1965,real_price_softs,cottonseed,83.07,index_1900=100,jacks2019,observed
1966,real_price_softs,cottonseed,113.97,index_1900=100,jacks2019,observed
1967,real_price_softs,cottonseed,92.78,index_1900=100,jacks2019,observed
1968,real_price_softs,cottonseed,81.46,index_1900=100,jacks2019,observed
1969,real_price_softs,cottonseed,62.92,index_1900=100,jacks2019,observed
1970,real_price_softs,cottonseed,81.66,index_1900=100,jacks2019,observed
1971,real_price_softs,cottonseed,78.71,index_1900=100,jacks2019,observed
1972,real_price_softs,cottonseed,66.4,index_1900=100,jacks2019,observed
1973,real_price_softs,cottonseed,118.97,index_1900=100,jacks2019,observed
1974,real_price_softs,cottonseed,143.85,index_1900=100,jacks2019,observed
1975,real_price_softs,cottonseed,90.67,index_1900=100,jacks2019,observed
1976,real_price_softs,cottonseed,85.73,index_1900=100,jacks2019,observed
1977,real_price_softs,cottonseed,56.67,index_1900=100,jacks2019,observed
1978,real_price_softs,cottonseed,84.55,index_1900=100,jacks2019,observed
1979,real_price_softs,cottonseed,77.85,index_1900=100,jacks2019,observed
1980,real_price_softs,cottonseed,70.36,index_1900=100,jacks2019,observed
1981,real_price_softs,cottonseed,45.53,index_1900=100,jacks2019,observed
1982,real_price_softs,cottonseed,40.88,index_1900=100,jacks2019,observed
1983,real_price_softs,cottonseed,79.22,index_1900=100,jacks2019,observed
1984,real_price_softs,cottonseed,47.35,index_1900=100,jacks2019,observed
1985,real_price_softs,cottonseed,28.29,index_1900=100,jacks2019,observed
1986,real_price_softs,cottonseed,34.66,index_1900=100,jacks2019,observed
1987,real_price_softs,cottonseed,35.37,index_1900=100,jacks2019,observed
1988,real_price_softs,cottonseed,46.11,index_1900=100,jacks2019,observed
1989,real_price_softs,cottonseed,46.74,index_1900=100,jacks2019,observed
1990,real_price_softs,cottonseed,43.23,index_1900=100,jacks2019,observed
1991,real_price_softs,cottonseed,25.21,index_1900=100,jacks2019,observed
1992,real_price_softs,cottonseed,37.49,index_1900=100,jacks2019,observed
1993,real_price_softs,cottonseed,40.11,index_1900=100,jacks2019,observed
1994,real_price_softs,cottonseed,33.52,index_1900=100,jacks2019,observed
1995,real_price_softs,cottonseed,35.15,index_1900=100,jacks2019,observed
1996,real_price_softs,cottonseed,40.04,index_1900=100,jacks2019,observed
1997,real_price_softs,cottonseed,34.59,index_1900=100,jacks2019,observed
1998,real_price_softs,cottonseed,39.14,index_1900=100,jacks2019,observed
1999,real_price_softs,cottonseed,23.68,index_1900=100,jacks2019,observed
2000,real_price_softs,cottonseed,28.85,index_1900=100,jacks2019,observed
2001,real_price_softs,cottonseed,25.44,index_1900=100,jacks2019,observed
2002,real_price_softs,cottonseed,27.89,index_1900=100,jacks2019,observed
2003,real_price_softs,cottonseed,33.09,index_1900=100,jacks2019,observed
2004,real_price_softs,cottonseed,26.81,index_1900=100,jacks2019,observed
2005,real_price_softs,cottonseed,25.19,index_1900=100,jacks2019,observed
2006,real_price_softs,cottonseed,28.51,index_1900=100,jacks2019,observed
2007,real_price_softs,cottonseed,36.41,index_1900=100,jacks2019,observed
2008,real_price_softs,cottonseed,51.35,index_1900=100,jacks2019,observed
2009,real_price_softs,cottonseed,35.42,index_1900=100,jacks2019,observed
2010,real_price_softs,cottonseed,34.4,index_1900=100,jacks2019,observed
2011,real_price_softs,cottonseed,62.58,index_1900=100,jacks2019,observed
2012,real_price_softs,cottonseed,56.22,index_1900=100,jacks2019,observed
2013,real_price_softs,cottonseed,53.11,index_1900=100,jacks2019,observed
2014,real_price_softs,cottonseed,43.82,index_1900=100,jacks2019,observed
2015,real_price_softs,cottonseed,46.05,index_1900=100,jacks2019,observed
2016,real_price_softs,cottonseed,43.53,index_1900=100,jacks2019,observed
2017,real_price_softs,cottonseed,32.82,index_1900=100,jacks2019,observed
2018,real_price_softs,cottonseed,30.47,index_1900=100,jacks2019,observed
2019,real_price_softs,cottonseed,32.62,index_1900=100,jacks2019,observed
2020,real_price_softs,cottonseed,35.81,index_1900=100,jacks2019,observed
2021,real_price_softs,cottonseed,44.12,index_1900=100,jacks2019,observed
2022,real_price_softs,cottonseed,60.76,index_1900=100,jacks2019,observed
2023,real_price_softs,cottonseed,39.57,index_1900=100,jacks2019,observed
2024,real_price_softs,cottonseed,34.87,index_1900=100,jacks2019,observed
2025,real_price_softs,cottonseed,32.45,index_1900=100,jacks2019,observed
1850,real_price_softs,palm_oil,117.31,index_1900=100,jacks2019,observed
1851,real_price_softs,palm_oil,111.85,index_1900=100,jacks2019,observed
1852,real_price_softs,palm_oil,114.61,index_1900=100,jacks2019,observed
1853,real_price_softs,palm_oil,146.22,index_1900=100,jacks2019,observed
1854,real_price_softs,palm_oil,174.55,index_1900=100,jacks2019,observed
1855,real_price_softs,palm_oil,155.42,index_1900=100,jacks2019,observed
1856,real_price_softs,palm_oil,151.24,index_1900=100,jacks2019,observed
1857,real_price_softs,palm_oil,157.45,index_1900=100,jacks2019,observed
1858,real_price_softs,palm_oil,144.66,index_1900=100,jacks2019,observed
1859,real_price_softs,palm_oil,165.26,index_1900=100,jacks2019,observed
1860,real_price_softs,palm_oil,168.93,index_1900=100,jacks2019,observed
1861,real_price_softs,palm_oil,155.97,index_1900=100,jacks2019,observed
1862,real_price_softs,palm_oil,130.54,index_1900=100,jacks2019,observed
1863,real_price_softs,palm_oil,89.99,index_1900=100,jacks2019,observed
1864,real_price_softs,palm_oil,66.08,index_1900=100,jacks2019,observed
1865,real_price_softs,palm_oil,69.36,index_1900=100,jacks2019,observed
1866,real_price_softs,palm_oil,80.78,index_1900=100,jacks2019,observed
1867,real_price_softs,palm_oil,84.63,index_1900=100,jacks2019,observed
1868,real_price_softs,palm_oil,85.92,index_1900=100,jacks2019,observed
1869,real_price_softs,palm_oil,91.87,index_1900=100,jacks2019,observed
1870,real_price_softs,palm_oil,91.26,index_1900=100,jacks2019,observed
1871,real_price_softs,palm_oil,95.0,index_1900=100,jacks2019,observed
1872,real_price_softs,palm_oil,97.5,index_1900=100,jacks2019,observed
1873,real_price_softs,palm_oil,96.97,index_1900=100,jacks2019,observed
1874,real_price_softs,palm_oil,96.52,index_1900=100,jacks2019,observed
1875,real_price_softs,palm_oil,100.15,index_1900=100,jacks2019,observed
1876,real_price_softs,palm_oil,108.26,index_1900=100,jacks2019,observed
1877,real_price_softs,palm_oil,116.65,index_1900=100,jacks2019,observed
1878,real_price_softs,palm_oil,116.32,index_1900=100,jacks2019,observed
1879,real_price_softs,palm_oil,104.07,index_1900=100,jacks2019,observed
1880,real_price_softs,palm_oil,95.58,index_1900=100,jacks2019,observed
1881,real_price_softs,palm_oil,95.58,index_1900=100,jacks2019,observed
1882,real_price_softs,palm_oil,104.54,index_1900=100,jacks2019,observed
1883,real_price_softs,palm_oil,124.98,index_1900=100,jacks2019,observed
1884,real_price_softs,palm_oil,112.05,index_1900=100,jacks2019,observed
1885,real_price_softs,palm_oil,95.28,index_1900=100,jacks2019,observed
1886,real_price_softs,palm_oil,77.89,index_1900=100,jacks2019,observed
1887,real_price_softs,palm_oil,70.63,index_1900=100,jacks2019,observed
1888,real_price_softs,palm_oil,70.63,index_1900=100,jacks2019,observed
1889,real_price_softs,palm_oil,82.96,index_1900=100,jacks2019,observed
1890,real_price_softs,palm_oil,90.61,index_1900=100,jacks2019,observed
1891,real_price_softs,palm_oil,87.26,index_1900=100,jacks2019,observed
1892,real_price_softs,palm_oil,80.54,index_1900=100,jacks2019,observed
1893,real_price_softs,palm_oil,82.32,index_1900=100,jacks2019,observed
1894,real_price_softs,palm_oil,86.95,index_1900=100,jacks2019,observed
1895,real_price_softs,palm_oil,83.64,index_1900=100,jacks2019,observed
1896,real_price_softs,palm_oil,80.0,index_1900=100,jacks2019,observed
1897,real_price_softs,palm_oil,81.0,index_1900=100,jacks2019,observed
1898,real_price_softs,palm_oil,84.68,index_1900=100,jacks2019,observed
1899,real_price_softs,palm_oil,92.04,index_1900=100,jacks2019,observed
1900,real_price_softs,palm_oil,100.0,index_1900=100,jacks2019,observed
1901,real_price_softs,palm_oil,93.6,index_1900=100,jacks2019,observed
1902,real_price_softs,palm_oil,97.6,index_1900=100,jacks2019,observed
1903,real_price_softs,palm_oil,97.1,index_1900=100,jacks2019,observed
1904,real_price_softs,palm_oil,94.32,index_1900=100,jacks2019,observed
1905,real_price_softs,palm_oil,93.76,index_1900=100,jacks2019,observed
1906,real_price_softs,palm_oil,103.15,index_1900=100,jacks2019,observed
1907,real_price_softs,palm_oil,106.61,index_1900=100,jacks2019,observed
1908,real_price_softs,palm_oil,91.26,index_1900=100,jacks2019,observed
1909,real_price_softs,palm_oil,97.14,index_1900=100,jacks2019,observed
1910,real_price_softs,palm_oil,113.18,index_1900=100,jacks2019,observed
1911,real_price_softs,palm_oil,111.64,index_1900=100,jacks2019,observed
1912,real_price_softs,palm_oil,104.83,index_1900=100,jacks2019,observed
1913,real_price_softs,palm_oil,110.07,index_1900=100,jacks2019,observed
1914,real_price_softs,palm_oil,119.39,index_1900=100,jacks2019,observed
1915,real_price_softs,palm_oil,124.63,index_1900=100,jacks2019,observed
1916,real_price_softs,palm_oil,163.77,index_1900=100,jacks2019,observed
1917,real_price_softs,palm_oil,199.37,index_1900=100,jacks2019,observed
1918,real_price_softs,palm_oil,154.55,index_1900=100,jacks2019,observed
1919,real_price_softs,palm_oil,148.6,index_1900=100,jacks2019,observed
1920,real_price_softs,palm_oil,89.79,index_1900=100,jacks2019,observed
1921,real_price_softs,palm_oil,55.85,index_1900=100,jacks2019,observed
1922,real_price_softs,palm_oil,63.01,index_1900=100,jacks2019,observed
1923,real_price_softs,palm_oil,63.57,index_1900=100,jacks2019,observed
1924,real_price_softs,palm_oil,68.49,index_1900=100,jacks2019,observed
1925,real_price_softs,palm_oil,75.75,index_1900=100,jacks2019,observed
1926,real_price_softs,palm_oil,69.39,index_1900=100,jacks2019,observed
1927,real_price_softs,palm_oil,65.78,index_1900=100,jacks2019,observed
1928,real_price_softs,palm_oil,67.54,index_1900=100,jacks2019,observed
1929,real_price_softs,palm_oil,68.37,index_1900=100,jacks2019,observed
1930,real_price_softs,palm_oil,55.6,index_1900=100,jacks2019,observed
1931,real_price_softs,palm_oil,45.0,index_1900=100,jacks2019,observed
1932,real_price_softs,palm_oil,39.74,index_1900=100,jacks2019,observed
1933,real_price_softs,palm_oil,41.89,index_1900=100,jacks2019,observed
1934,real_price_softs,palm_oil,57.6,index_1900=100,jacks2019,observed
1935,real_price_softs,palm_oil,80.07,index_1900=100,jacks2019,observed
1936,real_price_softs,palm_oil,80.35,index_1900=100,jacks2019,observed
1937,real_price_softs,palm_oil,85.52,index_1900=100,jacks2019,observed
1938,real_price_softs,palm_oil,68.93,index_1900=100,jacks2019,observed
1939,real_price_softs,palm_oil,71.97,index_1900=100,jacks2019,observed
1940,real_price_softs,palm_oil,73.28,index_1900=100,jacks2019,observed
1941,real_price_softs,palm_oil,94.05,index_1900=100,jacks2019,observed
1942,real_price_softs,palm_oil,104.25,index_1900=100,jacks2019,observed
1943,real_price_softs,palm_oil,70.99,index_1900=100,jacks2019,observed
1944,real_price_softs,palm_oil,69.78,index_1900=100,jacks2019,observed
1945,real_price_softs,palm_oil,68.23,index_1900=100,jacks2019,observed
1946,real_price_softs,palm_oil,62.85,index_1900=100,jacks2019,observed
1947,real_price_softs,palm_oil,113.77,index_1900=100,jacks2019,observed
1948,real_price_softs,palm_oil,129.28,index_1900=100,jacks2019,observed
1949,real_price_softs,palm_oil,96.4,index_1900=100,jacks2019,observed
1950,real_price_softs,palm_oil,86.58,index_1900=100,jacks2019,observed
1951,real_price_softs,palm_oil,126.97,index_1900=100,jacks2019,observed
1952,real_price_softs,palm_oil,74.23,index_1900=100,jacks2019,observed
1953,real_price_softs,palm_oil,65.14,index_1900=100,jacks2019,observed
1954,real_price_softs,palm_oil,66.41,index_1900=100,jacks2019,observed
1955,real_price_softs,palm_oil,69.32,index_1900=100,jacks2019,observed
1956,real_price_softs,palm_oil,78.8,index_1900=100,jacks2019,observed
1957,real_price_softs,palm_oil,77.12,index_1900=100,jacks2019,observed
1958,real_price_softs,palm_oil,71.11,index_1900=100,jacks2019,observed
1959,real_price_softs,palm_oil,71.5,index_1900=100,jacks2019,observed
1960,real_price_softs,palm_oil,68.46,index_1900=100,jacks2019,observed
1961,real_price_softs,palm_oil,68.98,index_1900=100,jacks2019,observed
1962,real_price_softs,palm_oil,64.57,index_1900=100,jacks2019,observed
1963,real_price_softs,palm_oil,65.63,index_1900=100,jacks2019,observed
1964,real_price_softs,palm_oil,69.73,index_1900=100,jacks2019,observed
1965,real_price_softs,palm_oil,78.03,index_1900=100,jacks2019,observed
1966,real_price_softs,palm_oil,65.6,index_1900=100,jacks2019,observed
1967,real_price_softs,palm_oil,60.45,index_1900=100,jacks2019,observed
1968,real_price_softs,palm_oil,43.84,index_1900=100,jacks2019,observed
1969,real_price_softs,palm_oil,44.63,index_1900=100,jacks2019,observed
1970,real_price_softs,palm_oil,60.5,index_1900=100,jacks2019,observed
1971,real_price_softs,palm_oil,58.21,index_1900=100,jacks2019,observed
1972,real_price_softs,palm_oil,46.91,index_1900=100,jacks2019,observed
1973,real_price_softs,palm_oil,76.75,index_1900=100,jacks2019,observed
1974,real_price_softs,palm_oil,122.56,index_1900=100,jacks2019,observed
1975,real_price_softs,palm_oil,72.87,index_1900=100,jacks2019,observed
1976,real_price_softs,palm_oil,64.52,index_1900=100,jacks2019,observed
1977,real_price_softs,palm_oil,79.02,index_1900=100,jacks2019,observed
1978,real_price_softs,palm_oil,83.18,index_1900=100,jacks2019,observed
1979,real_price_softs,palm_oil,81.41,index_1900=100,jacks2019,observed
1980,real_price_softs,palm_oil,64.02,index_1900=100,jacks2019,observed
1981,real_price_softs,palm_oil,56.71,index_1900=100,jacks2019,observed
1982,real_price_softs,palm_oil,41.68,index_1900=100,jacks2019,observed
1983,real_price_softs,palm_oil,45.49,index_1900=100,jacks2019,observed
1984,real_price_softs,palm_oil,63.39,index_1900=100,jacks2019,observed
1985,real_price_softs,palm_oil,42.04,index_1900=100,jacks2019,observed
1986,real_price_softs,palm_oil,21.19,index_1900=100,jacks2019,observed
1987,real_price_softs,palm_oil,27.25,index_1900=100,jacks2019,observed
1988,real_price_softs,palm_oil,33.39,index_1900=100,jacks2019,observed
1989,real_price_softs,palm_oil,25.54,index_1900=100,jacks2019,observed
1990,real_price_softs,palm_oil,20.03,index_1900=100,jacks2019,observed
1991,real_price_softs,palm_oil,22.49,index_1900=100,jacks2019,observed
1992,real_price_softs,palm_oil,25.34,index_1900=100,jacks2019,observed
1993,real_price_softs,palm_oil,23.62,index_1900=100,jacks2019,observed
1994,real_price_softs,palm_oil,32.22,index_1900=100,jacks2019,observed
1995,real_price_softs,palm_oil,37.25,index_1900=100,jacks2019,observed
1996,real_price_softs,palm_oil,30.58,index_1900=100,jacks2019,observed
1997,real_price_softs,palm_oil,30.73,index_1900=100,jacks2019,observed
1998,real_price_softs,palm_oil,37.2,index_1900=100,jacks2019,observed
1999,real_price_softs,palm_oil,23.65,index_1900=100,jacks2019,observed
2000,real_price_softs,palm_oil,16.28,index_1900=100,jacks2019,observed
2001,real_price_softs,palm_oil,14.67,index_1900=100,jacks2019,observed
2002,real_price_softs,palm_oil,20.64,index_1900=100,jacks2019,observed
2003,real_price_softs,palm_oil,23.41,index_1900=100,jacks2019,observed
2004,real_price_softs,palm_oil,23.88,index_1900=100,jacks2019,observed
2005,real_price_softs,palm_oil,20.85,index_1900=100,jacks2019,observed
2006,real_price_softs,palm_oil,22.78,index_1900=100,jacks2019,observed
2007,real_price_softs,palm_oil,35.59,index_1900=100,jacks2019,observed
2008,real_price_softs,palm_oil,43.77,index_1900=100,jacks2019,observed
2009,real_price_softs,palm_oil,31.22,index_1900=100,jacks2019,observed
2010,real_price_softs,palm_oil,38.66,index_1900=100,jacks2019,observed
2011,real_price_softs,palm_oil,47.94,index_1900=100,jacks2019,observed
